DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.866875	86	6	3	1	6	1	1	0	5489	15	0	12.8226	0	0
UL	0.866982	86	6	3	7	6	1	1	0	5856	16	0	12.2758 	0	0.00598502
DL	0.867125	86	7	0	1	6	1	1	0	5489	15	0	12.5974	0	0
UL	0.867232	86	7	0	7	6	1	1	0	5856	16	0	12.3512 	0	0.00598502
DL	0.867375	86	7	1	1	6	1	1	0	5489	15	0	12.5868	0	0
UL	0.867482	86	7	1	7	6	1	1	0	5902	17	0	13.1943 	0	0
DL	0.867625	86	7	2	1	6	1	1	0	5489	15	0	12.5251	0	0
UL	0.867732	86	7	2	7	6	1	1	0	5856	16	0	12.3371 	0	0.00598502
DL	0.867875	86	7	3	1	6	1	1	0	5489	15	0	12.4911	0	0
UL	0.867982	86	7	3	7	6	1	1	0	5856	16	0	12.6145 	0	0.00598502
DL	0.868125	86	8	0	1	6	1	1	0	5489	15	0	12.6026	0	0
UL	0.868232	86	8	0	7	6	1	1	0	6315	18	0	13.2542 	0	0
DL	0.868375	86	8	1	1	6	1	1	0	5489	15	0	12.6339	0	0
UL	0.868482	86	8	1	7	6	1	1	0	5856	16	0	12.6997 	0	0
DL	0.868625	86	8	2	1	6	1	1	0	5489	15	0	12.5057	0	0
UL	0.868732	86	8	2	7	6	1	1	0	5902	17	0	12.5166 	0	0.233248
DL	0.868875	86	8	3	1	6	1	1	0	5489	15	0	12.7377	0	0
UL	0.868982	86	8	3	7	6	1	1	0	6315	18	0	12.9999 	1	0.287818
DL	0.869125	86	9	0	1	6	1	1	0	5489	15	0	12.5549	0	0
UL	0.869232	86	9	0	7	6	1	1	0	5902	17	0	12.8426 	0	0.00059985
DL	0.869375	86	9	1	1	6	1	1	0	5489	15	0	12.726	0	0
UL	0.869482	86	9	1	7	6	1	1	0	5856	16	0	12.4365 	0	0.00598502
DL	0.869589	86	9	2	1	4	1	1	0	3660	15	0	13.0275	0	0
UL	0.869696	86	9	2	5	6	1	1	0	6315	18	1	12.8837 	0	0
DL	0.869875	86	9	3	1	6	1	1	0	5489	15	0	13.0377	0	0
UL	0.869982	86	9	3	7	6	1	1	0	5902	17	0	13.2368 	0	0
DL	0.870125	87	0	0	1	6	1	1	0	5489	15	0	13.2963	0	0
UL	0.870232	87	0	0	7	6	1	1	0	5856	16	0	12.3714 	0	0.00598502
DL	0.870375	87	0	1	1	6	1	1	0	5489	15	0	13.3576	0	0
UL	0.870482	87	0	1	7	6	1	1	0	5856	16	0	13.1847 	0	0
DL	0.870625	87	0	2	1	6	1	1	0	5489	15	0	13.1624	0	0
UL	0.870732	87	0	2	7	6	1	1	0	6315	18	0	13.1086 	1	0.287818
DL	0.870875	87	0	3	1	6	1	1	0	6315	18	0	13.3735	0	0
UL	0.870982	87	0	3	7	6	1	1	0	5856	16	0	12.5897 	0	0.00598502
DL	0.871125	87	1	0	1	6	1	1	0	6315	18	0	13.3073	0	0
UL	0.871232	87	1	0	7	6	1	1	0	6315	18	0	13.2078 	0	0
DL	0.871339	87	1	1	1	4	1	1	0	4211	18	0	13.149	0	0.0760735
UL	0.871446	87	1	1	5	6	1	1	0	6315	18	1	12.7964 	0	0
DL	0.871625	87	1	2	1	6	1	1	0	6315	18	0	13.0756	1	0.287818
UL	0.871732	87	1	2	7	6	1	1	0	5902	17	0	13.1345 	0	0.00059985
DL	0.871875	87	1	3	1	6	1	1	0	6315	18	0	12.7864	0	0
UL	0.871982	87	1	3	7	6	1	1	0	6315	18	0	13.0949 	0	0.287818
DL	0.872125	87	2	0	1	6	1	1	0	5489	15	0	12.8046	0	0
UL	0.872232	87	2	0	7	6	1	1	0	6315	18	0	13.6867 	0	0
DL	0.872375	87	2	1	1	6	1	1	0	5489	15	1	12.9113	0	0
DL	0.872482	87	2	1	7	6	1	1	0	5489	15	2	13.0212	0	0
DL	0.872625	87	2	2	1	6	1	1	0	5489	15	0	12.8633	0	0
UL	0.872732	87	2	2	7	6	1	1	0	5902	17	0	12.9472 	0	0.00059985
DL	0.872875	87	2	3	1	6	1	1	0	5489	15	0	13.265	0	0
UL	0.872982	87	2	3	7	6	1	1	0	6315	18	0	13.892 	0	0
DL	0.873125	87	3	0	1	6	1	1	0	5489	15	0	13.5875	0	0
UL	0.873232	87	3	0	7	6	1	1	0	6315	18	0	13.2773 	0	0
DL	0.873375	87	3	1	1	6	1	1	0	5489	15	0	13.6484	0	0
UL	0.873482	87	3	1	7	6	1	1	0	5902	17	0	13.3182 	0	0
DL	0.873625	87	3	2	1	6	1	1	0	6315	18	0	13.8047	0	0
UL	0.873732	87	3	2	7	6	1	1	0	6315	18	0	14.0097 	0	0
DL	0.873875	87	3	3	1	6	1	1	0	6315	18	0	13.7487	0	0
UL	0.873982	87	3	3	7	6	1	1	0	6315	18	0	13.3951 	0	0
DL	0.874125	87	4	0	1	6	1	1	0	6315	18	0	13.6892	0	0
UL	0.874232	87	4	0	7	6	1	1	0	6315	18	0	13.1677 	0	0.287818
DL	0.874375	87	4	1	1	6	1	1	0	6315	18	0	13.8257	0	0
UL	0.874482	87	4	1	7	6	1	1	0	6315	18	0	13.8201 	0	0
DL	0.874625	87	4	2	1	6	1	1	0	6315	18	0	14.0331	0	0
UL	0.874732	87	4	2	7	6	1	1	0	6315	18	0	13.9755 	0	0
DL	0.874875	87	4	3	1	6	1	1	0	6315	18	0	14.0808	0	0
UL	0.874982	87	4	3	7	6	1	1	0	5902	17	0	13.2919 	0	0
DL	0.875125	87	5	0	1	6	1	1	0	6315	18	0	13.9738	0	0
UL	0.875232	87	5	0	7	6	1	1	0	6315	18	0	13.9031 	0	0
DL	0.875375	87	5	1	1	6	1	1	0	6315	18	0	13.8032	0	0
UL	0.875482	87	5	1	7	6	1	1	0	6315	18	0	13.9284 	0	0
DL	0.875625	87	5	2	1	6	1	1	0	6315	18	0	13.753	0	0
UL	0.875732	87	5	2	7	6	1	1	0	6315	18	0	13.2596 	0	0.287818
DL	0.875875	87	5	3	1	6	1	1	0	6315	18	0	13.4329	0	0
UL	0.875982	87	5	3	7	6	1	1	0	6315	18	0	13.8249 	0	0
DL	0.876125	87	6	0	1	6	1	1	0	6315	18	0	13.3766	0	0
UL	0.876232	87	6	0	7	6	1	1	0	6315	18	0	14.0992 	0	0
DL	0.876375	87	6	1	1	6	1	1	0	6315	18	0	13.2527	1	0.287818
UL	0.876482	87	6	1	7	6	1	1	0	5902	17	0	13.1722 	0	0.00059985
DL	0.876625	87	6	2	1	6	1	1	0	6315	18	0	13.0953	0	0
UL	0.876732	87	6	2	7	6	1	1	0	6315	18	0	13.5938 	0	0
DL	0.876875	87	6	3	1	6	1	1	0	6315	18	0	13.1881	1	0.287818
UL	0.876982	87	6	3	7	6	1	1	0	6315	18	0	13.5175 	0	0
DL	0.877125	87	7	0	1	6	1	1	0	6315	18	1	13.2744	0	0
DL	0.877232	87	7	0	7	6	1	1	0	6315	18	2	13.4147	0	0
DL	0.877375	87	7	1	1	6	1	1	0	5489	15	0	13.4824	0	0
UL	0.877482	87	7	1	7	6	1	1	0	6315	18	0	13.1347 	0	0
DL	0.877625	87	7	2	1	6	1	1	0	5489	15	1	13.5507	0	0
DL	0.877732	87	7	2	7	6	1	1	0	5489	15	2	13.477	0	0
DL	0.877875	87	7	3	1	6	1	1	0	6315	18	0	13.557	0	0
UL	0.877982	87	7	3	7	6	1	1	0	6315	18	0	13.0572 	0	0.287818
DL	0.878125	87	8	0	1	6	1	1	0	6315	18	0	13.4983	0	0
UL	0.878232	87	8	0	7	6	1	1	0	6315	18	0	12.8618 	1	0.999189
DL	0.878375	87	8	1	1	6	1	1	0	6315	18	0	13.4873	0	0
UL	0.878482	87	8	1	7	6	1	1	0	6315	18	0	13.6363 	0	0
DL	0.878625	87	8	2	1	6	1	1	0	6315	18	0	13.4646	0	0
UL	0.878732	87	8	2	7	6	1	1	0	5902	17	0	13.0212 	0	0.00059985
DL	0.878839	87	8	3	1	4	1	1	0	4211	18	0	13.2657	0	0
UL	0.878946	87	8	3	5	6	1	1	0	6315	18	1	13.4491 	0	0
DL	0.879125	87	9	0	1	6	1	1	0	6315	18	0	13.5045	0	0
UL	0.879232	87	9	0	7	6	1	1	0	6315	18	0	13.9001 	0	0
DL	0.879375	87	9	1	1	6	1	1	0	6315	18	0	13.4706	0	0
UL	0.879482	87	9	1	7	6	1	1	0	5902	17	0	13.4065 	0	0
DL	0.879625	87	9	2	1	6	1	1	0	6315	18	0	13.3742	0	0
UL	0.879732	87	9	2	7	6	1	1	0	5902	17	0	13.0502 	0	0.00059985
DL	0.879875	87	9	3	1	6	1	1	0	6315	18	0	13.2433	0	0
UL	0.879982	87	9	3	7	6	1	1	0	6315	18	0	13.729 	0	0
DL	0.880125	88	0	0	1	6	1	1	0	6315	18	0	13.2658	0	0
UL	0.880232	88	0	0	7	6	1	1	0	6315	18	0	13.5534 	0	0
DL	0.880375	88	0	1	1	6	1	1	0	6315	18	0	13.1437	0	0.287818
UL	0.880482	88	0	1	7	6	1	1	0	5902	17	0	13.1053 	0	0.00059985
DL	0.880625	88	0	2	1	6	1	1	0	6315	18	0	13.0739	0	0.287818
UL	0.880732	88	0	2	7	6	1	1	0	6315	18	0	13.2901 	0	0
DL	0.880875	88	0	3	1	6	1	1	0	6315	18	0	12.9081	0	0.287818
UL	0.880982	88	0	3	7	6	1	1	0	6315	18	0	13.4286 	0	0
DL	0.881125	88	1	0	1	6	1	1	0	5489	15	0	12.8597	0	0
UL	0.881232	88	1	0	7	6	1	1	0	5902	17	0	12.4966 	0	0.233248
DL	0.881375	88	1	1	1	6	1	1	0	5489	15	0	12.9773	0	0
UL	0.881482	88	1	1	7	6	1	1	0	6315	18	0	13.0279 	0	0.287818
DL	0.881625	88	1	2	1	6	1	1	0	5489	15	0	12.8921	0	0
UL	0.881732	88	1	2	7	6	1	1	0	6315	18	0	13.1068 	1	0.287818
DL	0.881875	88	1	3	1	6	1	1	0	5489	15	0	13.2389	0	0
UL	0.881982	88	1	3	7	6	1	1	0	5856	16	0	12.5484 	0	0.00598502
DL	0.882125	88	2	0	1	6	1	1	0	5489	15	0	13.1947	0	0
UL	0.882232	88	2	0	7	6	1	1	0	5902	17	0	12.9071 	0	0.00059985
DL	0.882339	88	2	1	1	4	1	1	0	3660	15	0	13.2866	0	0
UL	0.882446	88	2	1	5	6	1	1	0	6315	18	1	12.598 	0	0
DL	0.882625	88	2	2	1	6	1	1	0	6315	18	0	13.2039	0	0
UL	0.882732	88	2	2	7	6	1	1	0	5856	16	0	12.7665 	0	0
DL	0.882875	88	2	3	1	6	1	1	0	6315	18	0	13.1099	0	0.287818
UL	0.882982	88	2	3	7	6	1	1	0	5902	17	0	12.6398 	0	0.00059985
DL	0.883125	88	3	0	1	6	1	1	0	6315	18	0	12.9988	0	0.287818
UL	0.883232	88	3	0	7	6	1	1	0	5902	17	0	13.4874 	0	0
DL	0.883375	88	3	1	1	6	1	1	0	6315	18	0	12.9142	0	0.287818
UL	0.883482	88	3	1	7	6	1	1	0	5902	17	0	13.1067 	0	0.00059985
DL	0.883625	88	3	2	1	6	1	1	0	5489	15	0	12.666	0	0
UL	0.883732	88	3	2	7	6	1	1	0	5902	17	0	12.5881 	0	0.233248
DL	0.883875	88	3	3	1	6	1	1	0	5489	15	0	12.4398	0	0
UL	0.883982	88	3	3	7	6	1	1	0	6315	18	0	13.367 	0	0
DL	0.884125	88	4	0	1	6	1	1	0	5489	15	0	12.4682	0	0
UL	0.884232	88	4	0	7	6	1	1	0	5902	17	0	12.6178 	0	0.00059985
DL	0.884375	88	4	1	1	6	1	1	0	5489	15	0	12.2881	0	0
UL	0.884482	88	4	1	7	6	1	1	0	5856	16	0	12.1015 	0	0.00598502
DL	0.884625	88	4	2	1	6	1	1	0	5489	15	0	12.2679	0	0
UL	0.884732	88	4	2	7	6	1	1	0	6315	18	0	12.6276 	1	0.999189
DL	0.884875	88	4	3	1	6	1	1	0	5489	15	0	12.1744	0	0
UL	0.884982	88	4	3	7	6	1	1	0	5902	17	0	12.0392 	1	0.997686
DL	0.885125	88	5	0	1	6	1	1	0	5489	15	0	12.0866	0	0
UL	0.885232	88	5	0	7	6	1	1	0	5856	16	0	11.8505 	0	0.490194
DL	0.885339	88	5	1	1	4	1	1	0	3660	15	0	12.248	0	0
UL	0.885446	88	5	1	5	6	1	1	0	6315	18	1	12.2712 	0	0
DL	0.885589	88	5	2	1	4	1	1	0	3660	15	0	12.3534	0	0
UL	0.885696	88	5	2	5	6	1	1	0	5902	17	1	11.8361 	0	0
DL	0.885875	88	5	3	1	6	1	1	0	5489	15	0	12.6316	0	0
UL	0.885982	88	5	3	7	6	1	1	0	5489	15	0	12.0239 	0	0.0354643
DL	0.886125	88	6	0	1	6	1	1	0	5489	15	0	12.7583	0	0
UL	0.886232	88	6	0	7	6	1	1	0	5489	15	0	12.5559 	0	0
DL	0.886375	88	6	1	1	6	1	1	0	5489	15	0	12.8124	0	0
UL	0.886482	88	6	1	7	6	1	1	0	5489	15	0	12.8451 	0	0
DL	0.886625	88	6	2	1	6	1	1	0	5489	15	0	12.6273	0	0
UL	0.886732	88	6	2	7	6	1	1	0	5856	16	0	11.9378 	0	0.490194
DL	0.886875	88	6	3	1	6	1	1	0	5489	15	0	12.7661	0	0
UL	0.886982	88	6	3	7	6	1	1	0	5902	17	0	12.6313 	0	0.00059985
DL	0.887125	88	7	0	1	6	1	1	0	5489	15	0	12.4676	0	0
UL	0.887232	88	7	0	7	6	1	1	0	5902	17	0	12.5856 	0	0.00059985
DL	0.887375	88	7	1	1	6	1	1	0	5489	15	0	12.2614	0	0
UL	0.887482	88	7	1	7	6	1	1	0	5489	15	0	11.9699 	0	0.0354643
DL	0.887625	88	7	2	1	6	1	1	0	5489	15	0	12.0804	0	0.0354643
UL	0.887732	88	7	2	7	6	1	1	0	5902	17	0	12.6162 	0	0.00059985
DL	0.887875	88	7	3	1	6	1	1	0	5489	15	0	11.8816	0	0.0354643
UL	0.887982	88	7	3	7	6	1	1	0	5902	17	0	12.7142 	0	0.00059985
DL	0.888125	88	8	0	1	6	1	1	0	5489	15	0	11.9011	0	0.0354643
UL	0.888232	88	8	0	7	6	1	1	0	5856	16	0	12.4415 	1	0.00598502
DL	0.888375	88	8	1	1	6	1	1	0	5489	15	0	12.0385	0	0.0354643
UL	0.888482	88	8	1	7	6	1	1	0	5902	17	0	12.2803 	0	0.233248
DL	0.888625	88	8	2	1	6	1	1	0	5489	15	0	12.2918	0	0
UL	0.888732	88	8	2	7	6	1	1	0	5902	17	0	13.0245 	0	0.00059985
DL	0.888839	88	8	3	1	4	1	1	0	3660	15	0	12.6983	0	0
UL	0.888946	88	8	3	5	6	1	1	0	5856	16	1	12.7283 	0	0
DL	0.889125	88	9	0	1	6	1	1	0	5489	15	0	12.9915	0	0
UL	0.889232	88	9	0	7	6	1	1	0	5856	16	0	12.5197 	0	0.00598502
DL	0.889375	88	9	1	1	6	1	1	0	5489	15	0	13.2224	0	0
UL	0.889482	88	9	1	7	6	1	1	0	5902	17	0	13.1977 	0	0
DL	0.889625	88	9	2	1	6	1	1	0	5489	15	0	13.0377	0	0
UL	0.889732	88	9	2	7	6	1	1	0	5902	17	0	12.6368 	0	0.00059985
DL	0.889875	88	9	3	1	6	1	1	0	5489	15	0	13.0656	0	0
UL	0.889982	88	9	3	7	6	1	1	0	5856	16	0	12.462 	0	0.00598502
DL	0.890125	89	0	0	1	6	1	1	0	6315	18	0	13.1854	0	0
UL	0.890232	89	0	0	7	6	1	1	0	6315	18	0	13.2901 	0	0
DL	0.890375	89	0	1	1	6	1	1	0	5489	15	0	12.993	0	0
UL	0.890482	89	0	1	7	6	1	1	0	5902	17	0	12.6698 	0	0.00059985
DL	0.890625	89	0	2	1	6	1	1	0	5489	15	0	12.8339	0	0
UL	0.890732	89	0	2	7	6	1	1	0	5856	16	0	12.335 	0	0.00598502
DL	0.890875	89	0	3	1	6	1	1	0	6315	18	0	12.9149	0	0.287818
UL	0.890982	89	0	3	7	6	1	1	0	6315	18	0	12.9533 	1	0.287818
DL	0.891125	89	1	0	1	6	1	1	0	5489	15	0	12.8489	0	0
UL	0.891232	89	1	0	7	6	1	1	0	5902	17	0	12.9404 	0	0.00059985
DL	0.891375	89	1	1	1	6	1	1	0	5489	15	0	12.8766	0	0
UL	0.891482	89	1	1	7	6	1	1	0	5856	16	0	12.7354 	0	0.00598502
DL	0.891589	89	1	2	1	4	1	1	0	3660	15	0	12.8237	0	0
UL	0.891696	89	1	2	5	6	1	1	0	6315	18	1	13.0959 	0	0
DL	0.891875	89	1	3	1	6	1	1	0	5489	15	0	12.5693	0	0
UL	0.891982	89	1	3	7	6	1	1	0	5902	17	0	13.245 	0	0
DL	0.892125	89	2	0	1	6	1	1	0	5489	15	0	12.2627	0	0
UL	0.892232	89	2	0	7	6	1	1	0	5902	17	0	12.1776 	1	0.997686
DL	0.892375	89	2	1	1	6	1	1	0	5489	15	0	12.1409	0	0.0354643
UL	0.892482	89	2	1	7	6	1	1	0	5902	17	0	12.6627 	0	0.00059985
DL	0.892625	89	2	2	1	6	1	1	0	5489	15	0	12.3863	0	0
UL	0.892732	89	2	2	7	6	1	1	0	6315	18	0	13.0649 	0	0.287818
DL	0.892839	89	2	3	1	4	1	1	0	3660	15	0	12.402	0	0
UL	0.892946	89	2	3	5	6	1	1	0	5902	17	1	12.6258 	0	0
DL	0.893125	89	3	0	1	6	1	1	0	5489	15	0	12.6453	0	0
UL	0.893232	89	3	0	7	6	1	1	0	5902	17	0	12.8603 	0	0.00059985
DL	0.893375	89	3	1	1	6	1	1	0	5489	15	0	13.0289	0	0
UL	0.893482	89	3	1	7	6	1	1	0	5902	17	0	12.941 	0	0.00059985
DL	0.893625	89	3	2	1	6	1	1	0	5489	15	0	13.0299	0	0
UL	0.893732	89	3	2	7	6	1	1	0	5902	17	0	12.489 	0	0.00059985
DL	0.893875	89	3	3	1	6	1	1	0	5489	15	0	12.96	0	0
UL	0.893982	89	3	3	7	6	1	1	0	5902	17	0	12.012 	1	0.997686
DL	0.894125	89	4	0	1	6	1	1	0	5489	15	0	12.6157	0	0
UL	0.894232	89	4	0	7	6	1	1	0	5902	17	0	12.4287 	0	0.233248
DL	0.894375	89	4	1	1	6	1	1	0	5489	15	0	12.437	0	0
UL	0.894482	89	4	1	7	6	1	1	0	5902	17	0	12.1637 	1	0.233248
DL	0.894589	89	4	2	1	4	1	1	0	3660	15	0	12.265	0	0
UL	0.894696	89	4	2	5	6	1	1	0	5902	17	1	12.6551 	0	0
DL	0.894875	89	4	3	1	6	1	1	0	5489	15	0	12.159	0	0
UL	0.894982	89	4	3	7	6	1	1	0	5856	16	0	12.6412 	0	0.00598502
DL	0.895089	89	5	0	1	4	1	1	0	3660	15	0	12.0381	0	0
UL	0.895196	89	5	0	5	6	1	1	0	5902	17	1	12.1601 	0	0
DL	0.895375	89	5	1	1	6	1	1	0	5489	15	0	11.8573	0	0.0354643
UL	0.895482	89	5	1	7	6	1	1	0	5856	16	0	11.6923 	1	0.490194
DL	0.895625	89	5	2	1	6	1	1	0	5489	15	0	11.6791	0	0.0354643
UL	0.895732	89	5	2	7	6	1	1	0	5902	17	0	12.4207 	0	0.233248
DL	0.895875	89	5	3	1	6	1	1	0	5489	15	0	11.8081	0	0.0354643
UL	0.895982	89	5	3	7	6	1	1	0	5902	17	0	11.9459 	1	0.997686
DL	0.896089	89	6	0	1	4	1	1	0	3660	15	0	11.5507	0	0.0237849
UL	0.896196	89	6	0	5	6	1	1	0	5856	16	1	11.9175 	0	0
DL	0.896375	89	6	1	1	6	1	1	0	5489	15	0	11.6463	0	0.0354643
UL	0.896482	89	6	1	7	6	1	1	0	5856	16	0	11.9594 	0	0.00598502
DL	0.896589	89	6	2	1	4	1	1	0	3660	15	0	11.8088	0	0.0237849
UL	0.896696	89	6	2	5	6	1	1	0	5902	17	1	11.4897 	0	0
DL	0.896875	89	6	3	1	6	1	1	0	5489	15	0	11.9975	0	0
UL	0.896982	89	6	3	7	6	1	1	0	5856	16	0	11.7616 	1	0.490194
DL	0.897125	89	7	0	1	6	1	1	0	5489	15	0	12.218	0	0
UL	0.897232	89	7	0	7	6	1	1	0	5856	16	0	12.3248 	0	0.00598502
DL	0.897375	89	7	1	1	6	1	1	0	5489	15	0	12.3273	0	0
UL	0.897482	89	7	1	7	6	1	1	0	5856	16	0	12.5542 	0	0.00598502
DL	0.897589	89	7	2	1	4	1	1	0	3660	15	0	12.4864	0	0
UL	0.897696	89	7	2	5	6	1	1	0	5856	16	1	12.3251 	0	0
DL	0.897875	89	7	3	1	6	1	1	0	5489	15	0	12.3877	0	0
UL	0.897982	89	7	3	7	6	1	1	0	5856	16	0	11.9985 	0	0.00598502
DL	0.898125	89	8	0	1	6	1	1	0	5489	15	0	12.5294	0	0
UL	0.898232	89	8	0	7	6	1	1	0	5902	17	0	12.7152 	0	0.00059985
DL	0.898375	89	8	1	1	6	1	1	0	5489	15	0	12.7104	0	0
UL	0.898482	89	8	1	7	6	1	1	0	5902	17	0	11.8963 	1	1
DL	0.898625	89	8	2	1	6	1	1	0	5489	15	0	12.5638	0	0
UL	0.898732	89	8	2	7	6	1	1	0	5856	16	0	12.186 	0	0.00598502
DL	0.898875	89	8	3	1	6	1	1	0	5489	15	0	12.4481	0	0
UL	0.898982	89	8	3	7	6	1	1	0	5902	17	0	12.7639 	0	0.00059985
DL	0.899089	89	9	0	1	4	1	1	0	3660	15	0	12.1687	0	0
UL	0.899196	89	9	0	5	6	1	1	0	5902	17	1	12.2296 	0	0
DL	0.899375	89	9	1	1	6	1	1	0	5489	15	0	12.0791	0	0.0354643
UL	0.899482	89	9	1	7	6	1	1	0	5856	16	0	12.3111 	0	0.00598502
DL	0.899625	89	9	2	1	6	1	1	0	5489	15	0	11.9706	1	0.0354643
UL	0.899732	89	9	2	7	6	1	1	0	5902	17	0	12.6035 	0	0.00059985
DL	0.899875	89	9	3	1	6	1	1	0	5489	15	0	11.7993	0	0
UL	0.899982	89	9	3	7	6	1	1	0	5902	17	0	12.5033 	0	0.00059985
DL	0.900125	90	0	0	1	6	1	1	0	5489	15	0	12.1197	0	0.0354643
UL	0.900232	90	0	0	7	6	1	1	0	5856	16	0	12.1233 	0	0.00598502
DL	0.900375	90	0	1	1	6	1	1	0	5489	15	1	12.3203	0	0
DL	0.900482	90	0	1	7	6	1	1	0	5489	15	2	12.6379	0	0
DL	0.900625	90	0	2	1	6	1	1	0	5489	15	0	12.4962	0	0
UL	0.900732	90	0	2	7	6	1	1	0	5902	17	0	12.5388 	0	0.00059985
DL	0.900875	90	0	3	1	6	1	1	0	5489	15	0	12.687	0	0
UL	0.900982	90	0	3	7	6	1	1	0	5856	16	0	12.1737 	0	0.00598502
DL	0.901125	90	1	0	1	6	1	1	0	5489	15	0	12.9224	0	0
UL	0.901232	90	1	0	7	6	1	1	0	5856	16	0	13.0996 	0	0
DL	0.901375	90	1	1	1	6	1	1	0	5489	15	0	12.978	0	0
UL	0.901482	90	1	1	7	6	1	1	0	5902	17	0	12.9406 	0	0.00059985
DL	0.901625	90	1	2	1	6	1	1	0	5489	15	0	13.1761	0	0
UL	0.901732	90	1	2	7	6	1	1	0	5856	16	0	12.6668 	0	0.00598502
DL	0.901875	90	1	3	1	6	1	1	0	5489	15	0	13.236	0	0
UL	0.901982	90	1	3	7	6	1	1	0	5902	17	0	13.2005 	0	0
DL	0.902125	90	2	0	1	6	1	1	0	5489	15	0	13.1636	0	0
UL	0.902232	90	2	0	7	6	1	1	0	5902	17	0	13.1201 	0	0
DL	0.902375	90	2	1	1	6	1	1	0	6315	18	0	13.0823	0	0.287818
UL	0.902482	90	2	1	7	6	1	1	0	5902	17	0	12.5876 	0	0.233248
DL	0.902625	90	2	2	1	6	1	1	0	6315	18	0	13.0196	0	0.287818
UL	0.902732	90	2	2	7	6	1	1	0	6315	18	0	12.8026 	1	0.999189
DL	0.902875	90	2	3	1	6	1	1	0	6315	18	0	12.8125	0	0.287818
UL	0.902982	90	2	3	7	6	1	1	0	6315	18	0	13.0682 	0	0.287818
DL	0.903125	90	3	0	1	6	1	1	0	5489	15	0	12.5666	0	0
UL	0.903232	90	3	0	7	6	1	1	0	5856	16	0	12.0114 	0	0.00598502
DL	0.903339	90	3	1	1	4	1	1	0	3660	15	0	12.0535	0	0
UL	0.903446	90	3	1	5	6	1	1	0	6315	18	1	12.674 	0	0
DL	0.903625	90	3	2	1	6	1	1	0	5489	15	0	12.031	0	0.0354643
UL	0.903732	90	3	2	7	6	1	1	0	5902	17	0	12.8837 	0	0.00059985
DL	0.903875	90	3	3	1	6	1	1	0	5489	15	0	12.0219	0	0.0354643
UL	0.903982	90	3	3	7	6	1	1	0	5856	16	0	12.0164 	0	0.00598502
DL	0.904125	90	4	0	1	6	1	1	0	5489	15	0	11.8441	0	0.0354643
UL	0.904232	90	4	0	7	6	1	1	0	5856	16	0	12.173 	0	0.00598502
DL	0.904375	90	4	1	1	6	1	1	0	5489	15	0	11.9526	0	0.0354643
UL	0.904482	90	4	1	7	6	1	1	0	5902	17	0	12.6245 	0	0.00059985
DL	0.904625	90	4	2	1	6	1	1	0	5489	15	0	12.0082	0	0.0354643
UL	0.904732	90	4	2	7	6	1	1	0	5856	16	0	12.128 	0	0.00598502
DL	0.904875	90	4	3	1	6	1	1	0	5489	15	0	12.2926	0	0
UL	0.904982	90	4	3	7	6	1	1	0	5856	16	0	11.917 	0	0.00598502
DL	0.905125	90	5	0	1	6	1	1	0	5489	15	0	12.388	0	0
UL	0.905232	90	5	0	7	6	1	1	0	5902	17	0	12.3674 	1	0.233248
DL	0.905375	90	5	1	1	6	1	1	0	5489	15	0	12.6087	0	0
UL	0.905482	90	5	1	7	6	1	1	0	5856	16	0	12.3977 	0	0.00598502
DL	0.905625	90	5	2	1	6	1	1	0	5489	15	0	12.5528	0	0
UL	0.905732	90	5	2	7	6	1	1	0	5856	16	0	11.5694 	1	0.999484
DL	0.905839	90	5	3	1	4	1	1	0	3660	15	0	12.5329	0	0
UL	0.905946	90	5	3	5	6	1	1	0	5902	17	1	12.1011 	0	0
DL	0.906125	90	6	0	1	6	1	1	0	5489	15	0	12.4684	0	0
UL	0.906232	90	6	0	7	6	1	1	0	5856	16	0	12.3421 	0	0.00598502
DL	0.906339	90	6	1	1	4	1	1	0	3660	15	0	12.4046	0	0
UL	0.906446	90	6	1	5	6	1	1	0	5856	16	1	12.7006 	0	0
DL	0.906625	90	6	2	1	6	1	1	0	5489	15	0	12.5732	0	0
UL	0.906732	90	6	2	7	6	1	1	0	5489	15	0	12.9628 	0	0
DL	0.906875	90	6	3	1	6	1	1	0	5489	15	0	12.6087	0	0
UL	0.906982	90	6	3	7	6	1	1	0	5856	16	0	12.8346 	0	0
DL	0.907125	90	7	0	1	6	1	1	0	5489	15	0	12.3959	0	0
UL	0.907232	90	7	0	7	6	1	1	0	5856	16	0	12.1909 	0	0.00598502
DL	0.907375	90	7	1	1	6	1	1	0	5489	15	0	12.35	0	0
UL	0.907482	90	7	1	7	6	1	1	0	5902	17	0	12.7292 	0	0.00059985
DL	0.907625	90	7	2	1	6	1	1	0	5489	15	0	12.2985	0	0
UL	0.907732	90	7	2	7	6	1	1	0	5902	17	0	12.7777 	0	0.00059985
DL	0.907875	90	7	3	1	6	1	1	0	5489	15	0	12.1312	0	0
UL	0.907982	90	7	3	7	6	1	1	0	5856	16	0	12.3371 	0	0.00598502
DL	0.908125	90	8	0	1	6	1	1	0	5489	15	0	12.1817	0	0
UL	0.908232	90	8	0	7	6	1	1	0	5902	17	0	12.4146 	1	0.233248
